LAT;LON;YEAR;MO;DY;PRECTOT;RH2M;PS;T2M;WS50M
-27.59439;-48.54179;2012;4;19;0.09;73.47;98.6;22.76;6.35
-27.59439;-48.54179;2012;4;20;1.24;79.42;98.38;21.28;1.87
-27.59439;-48.54179;2012;4;21;3.4;78.2;98.4;20.87;3.73
-27.59439;-48.54179;2012;4;22;0.78;71.36;98.83;18.7;7.42
-27.59439;-48.54179;2012;4;23;0.09;65.89;98.73;19.78;3.07
-27.59439;-48.54179;2012;4;24;1.29;66.13;98.74;18.05;4.23
-27.59439;-48.54179;2012;4;25;3.7;80.88;98.57;18.74;2.95
-27.59439;-48.54179;2012;4;26;12.86;89.2;97.97;18.49;5.38
-27.59439;-48.54179;2012;4;27;0.07;73.09;98.31;18.67;7.04
-27.59439;-48.54179;2012;4;28;18.65;76.85;98.56;16.39;3.33
-27.59439;-48.54179;2012;4;29;0.15;65.65;98.23;18.53;6.3
-27.59439;-48.54179;2012;4;30;0.12;58.1;98.8;15.39;7.27
-27.59439;-48.54179;2012;5;1;2.06;73.31;99.09;15.18;8.93
-27.59439;-48.54179;2012;5;2;0.41;69.66;99.47;17.74;4.61
-27.59439;-48.54179;2012;5;3;2.88;82.22;99.61;19.33;4.7
-27.59439;-48.54179;2012;5;4;1.25;81.11;99.45;20.14;4.76
-27.59439;-48.54179;2012;5;5;0.01;78.5;99.17;20.54;2.71
-27.59439;-48.54179;2012;5;6;0.76;78.09;99.23;19.47;3.36
-27.59439;-48.54179;2012;5;7;0.8;85.64;99.51;20.25;5.1
-27.59439;-48.54179;2012;5;8;0.07;81.66;99.34;20.88;4.81
-27.59439;-48.54179;2012;5;9;0.01;71.91;98.78;20.9;5.94
-27.59439;-48.54179;2012;5;10;0.09;72.01;98.25;20.79;5.82
-27.59439;-48.54179;2012;5;11;0.17;67.72;98.1;21.5;3.72
-27.59439;-48.54179;2012;5;12;0.16;69.41;98.08;19.5;5.48
-27.59439;-48.54179;2012;5;13;0;54.95;98.69;15.93;5.2
-27.59439;-48.54179;2012;5;14;0;68.4;99.18;15.75;3.55
-27.59439;-48.54179;2012;5;15;0.24;74.21;99.41;16.87;3.5
-27.59439;-48.54179;2012;5;16;0.27;70.35;99.45;18.22;4.13
-27.59439;-48.54179;2012;5;17;0.61;72.26;99.43;18.06;3.98
-27.59439;-48.54179;2012;5;18;0.57;74.19;99.35;18.55;3.59
-27.59439;-48.54179;2012;5;19;3.68;81.78;99.23;18.97;5.88
-27.59439;-48.54179;2012;5;20;6.93;81.83;99.25;19.19;6.23
-27.59439;-48.54179;2012;5;21;0.71;82.53;99.35;18.57;4.29
-27.59439;-48.54179;2012;5;22;0.03;84.8;99.19;18.72;5.06
-27.59439;-48.54179;2012;5;23;0.01;85.26;99.04;18.91;5.18
-27.59439;-48.54179;2012;5;24;15.84;90.02;98.94;18.23;2.4
-27.59439;-48.54179;2012;5;25;40.34;87.06;98.59;17.22;6.33
-27.59439;-48.54179;2012;5;26;0.78;81.98;98.39;18.36;8.8
-27.59439;-48.54179;2012;5;27;0.07;79.61;98.6;19.07;3.74
-27.59439;-48.54179;2012;5;28;0.17;76.68;98.56;21.62;3.84
-27.59439;-48.54179;2012;5;29;0.23;73.55;98.43;23.77;4.21
-27.59439;-48.54179;2012;5;30;2.56;80.66;98.28;19.83;6.86
-27.59439;-48.54179;2012;5;31;0.02;69.87;98.93;16.06;4.17
-27.59439;-48.54179;2012;6;1;0;67.73;99.13;16.21;3.31
-27.59439;-48.54179;2012;6;2;3.59;82.26;98.57;17.54;6.35
-27.59439;-48.54179;2012;6;3;6.69;79.99;98;19.36;3.59
-27.59439;-48.54179;2012;6;4;28.37;86.14;98.34;13.9;5.98
-27.59439;-48.54179;2012;6;5;3.18;78.83;98.71;13.58;3.37
-27.59439;-48.54179;2012;6;6;0.15;73.64;99.04;14.42;2.74
-27.59439;-48.54179;2012;6;7;0;62.05;99.44;9.76;7.72
-27.59439;-48.54179;2012;6;8;0.03;65.5;99.43;10.74;3.03
-27.59439;-48.54179;2012;6;9;0.06;71.33;99.48;11.38;3.59
-27.59439;-48.54179;2012;6;10;9.31;89.25;99.05;14.84;4.49
-27.59439;-48.54179;2012;6;11;7.52;88.74;98.71;16.68;5.38
-27.59439;-48.54179;2012;6;12;0.04;86.53;98.87;16.27;3.07
-27.59439;-48.54179;2012;6;13;0;89.74;98.95;17.33;5.02
-27.59439;-48.54179;2012;6;14;0.05;85.52;98.87;18.49;4.68
-27.59439;-48.54179;2012;6;15;0.03;85.95;98.77;17.77;5.94
-27.59439;-48.54179;2012;6;16;0.32;81.18;98.58;17.65;6.1
-27.59439;-48.54179;2012;6;17;21.73;88.83;98.76;16.71;4.64
-27.59439;-48.54179;2012;6;18;13.12;93.81;97.99;17.92;6.93
-27.59439;-48.54179;2012;6;19;1.37;89.2;98.32;15.87;4.19
-27.59439;-48.54179;2012;6;20;6.95;89.91;98.51;14.47;5.33
-27.59439;-48.54179;2012;6;21;4.34;86.16;98.69;15.81;2.6
-27.59439;-48.54179;2012;6;22;16.5;91.2;98.45;16.68;5.62
-27.59439;-48.54179;2012;6;23;0.17;83.11;99.39;14.86;3.91
-27.59439;-48.54179;2012;6;24;0.09;89.07;99.29;15.51;6.66
-27.59439;-48.54179;2012;6;25;0.01;83.32;99.48;14.78;6.48
-27.59439;-48.54179;2012;6;26;0.02;84.55;99.52;16.43;5
-27.59439;-48.54179;2012;6;27;0.05;89.1;99.26;17.44;7.06
-27.59439;-48.54179;2012;6;28;0.08;88.05;99.04;18.26;7.46
-27.59439;-48.54179;2012;6;29;0.04;81.57;98.67;19.07;6.06
-27.59439;-48.54179;2012;6;30;0;70.35;98.65;20.71;3.92
-27.59439;-48.54179;2012;7;1;0.05;73.44;98.76;20.59;4.27
-27.59439;-48.54179;2012;7;2;0.08;68.29;98.69;20.11;4.37
-27.59439;-48.54179;2012;7;3;1.48;76.14;98.72;19.56;3.96
-27.59439;-48.54179;2012;7;4;0.01;82.13;98.49;19.64;5.7
-27.59439;-48.54179;2012;7;5;0.14;75.96;98.54;19.58;5.2
-27.59439;-48.54179;2012;7;6;12.67;87.98;98.37;17.33;5.91
-27.59439;-48.54179;2012;7;7;5.02;82.19;99.02;12.43;10.58
-27.59439;-48.54179;2012;7;8;0.06;76.54;99.51;10.72;6.59
-27.59439;-48.54179;2012;7;9;0.48;85.73;99.39;14.46;5.84
-27.59439;-48.54179;2012;7;10;6.07;90.68;98.6;16.81;8.63
-27.59439;-48.54179;2012;7;11;3.48;81.3;98.24;14.25;5.52
-27.59439;-48.54179;2012;7;12;2.41;71.44;97.94;13.49;4.16
-27.59439;-48.54179;2012;7;13;0.06;61.69;98.51;11.86;4.47
-27.59439;-48.54179;2012;7;14;0.01;67.8;99.1;12.8;4.8
-27.59439;-48.54179;2012;7;15;0;72.69;99.7;10.41;8.1
-27.59439;-48.54179;2012;7;16;0.39;82.59;99.86;11.33;5.72
-27.59439;-48.54179;2012;7;17;16.98;88.99;99.53;11.91;5.72
-27.59439;-48.54179;2012;7;18;4.92;85.58;99.06;12.49;8.48
-27.59439;-48.54179;2012;7;19;0.16;69.81;99.14;12.1;3.42
-27.59439;-48.54179;2012;7;20;0;72.1;98.72;14.31;3.73
-27.59439;-48.54179;2012;7;21;0.07;68.09;98.34;16.2;4.04
-27.59439;-48.54179;2012;7;22;0.47;74.62;98.73;16.11;4.83
-27.59439;-48.54179;2012;7;23;1.4;86.9;99;16.35;4.11
-27.59439;-48.54179;2012;7;24;3.32;86.57;98.49;19.8;6.54
-27.59439;-48.54179;2012;7;25;13.11;84.42;98.91;11.68;6.77
-27.59439;-48.54179;2012;7;26;1.6;82.45;98.62;15.69;4.12
-27.59439;-48.54179;2012;7;27;30.42;78.75;99.1;12.65;5.3
-27.59439;-48.54179;2012;7;28;1.14;83.57;98.95;14.09;3.71
-27.59439;-48.54179;2012;7;29;11.07;86.3;98.5;16.81;7.97
-27.59439;-48.54179;2012;7;30;8.57;84.3;99.75;12.8;8.1
-27.59439;-48.54179;2012;7;31;15.08;93.87;99.94;14.97;6.13
-27.59439;-48.54179;2012;8;1;1.74;92.71;99.39;17.97;7.61
-27.59439;-48.54179;2012;8;2;0.1;88.88;99.02;18.34;6.56
-27.59439;-48.54179;2012;8;3;0.06;83.03;98.75;19.43;5.51
-27.59439;-48.54179;2012;8;4;0;69.53;98.72;21.45;4.2
-27.59439;-48.54179;2012;8;5;0.26;84.31;99.03;16.88;7.36
-27.59439;-48.54179;2012;8;6;0;76.65;99.2;13.54;3.47
-27.59439;-48.54179;2012;8;7;0;82.94;99.25;13.9;4.8
-27.59439;-48.54179;2012;8;8;0.06;88.97;99.36;15.44;6.73
-27.59439;-48.54179;2012;8;9;0.09;88.14;99.02;17.83;8.5
-27.59439;-48.54179;2012;8;10;0.02;87.54;99.07;18.29;4.14
-27.59439;-48.54179;2012;8;11;0;84.11;99.03;17.24;5.26
-27.59439;-48.54179;2012;8;12;0.06;87.01;98.93;18.17;6.99
-27.59439;-48.54179;2012;8;13;0.04;87.13;99.46;17.66;5.01
-27.59439;-48.54179;2012;8;14;0.01;88.57;99.53;18.11;4.23
-27.59439;-48.54179;2012;8;15;0.11;91.87;99.45;18.81;9.17
-27.59439;-48.54179;2012;8;16;0.25;91.77;99.41;19.14;9.06
-27.59439;-48.54179;2012;8;17;0.16;91.04;99.55;18.94;9.19
-27.59439;-48.54179;2012;8;18;0.54;90.23;99.64;18.81;10.52
-27.59439;-48.54179;2012;8;19;0.18;90.6;99.6;18.79;9.11
-27.59439;-48.54179;2012;8;20;0.11;89.62;99.48;18.52;7.76
-27.59439;-48.54179;2012;8;21;0.19;88.7;99.26;19.56;7.49
-27.59439;-48.54179;2012;8;22;0;87.32;99.43;19.39;5.65
-27.59439;-48.54179;2012;8;23;0.14;89.6;99.54;18.75;7.08
-27.59439;-48.54179;2012;8;24;0.23;90.52;99.38;18.87;7.2
-27.59439;-48.54179;2012;8;25;0.8;83.61;99.34;18.25;7.98
-27.59439;-48.54179;2012;8;26;1.05;82.87;99.57;14.1;4.97
-27.59439;-48.54179;2012;8;27;6.25;82.22;99.47;14.39;7.54
-27.59439;-48.54179;2012;8;28;6.81;87.49;99.46;15.14;5.27
-27.59439;-48.54179;2012;8;29;8.58;85.66;99.29;15.21;4.24
-27.59439;-48.54179;2012;8;30;0.58;80.25;99.42;16.22;4.55
-27.59439;-48.54179;2012;8;31;0.03;80.56;98.99;17.12;6.17
-27.59439;-48.54179;2012;9;1;0.78;80.8;98.91;18.75;2.12
-27.59439;-48.54179;2012;9;2;0.61;76.64;98.91;20.5;3.86
-27.59439;-48.54179;2012;9;3;0.27;81.61;99.61;16.65;7.87
-27.59439;-48.54179;2012;9;4;0.14;75.94;99.78;14.65;6.95
-27.59439;-48.54179;2012;9;5;0.02;79.51;99.11;18.06;5.88
-27.59439;-48.54179;2012;9;6;0;76.68;98.91;19.11;2.95
-27.59439;-48.54179;2012;9;7;0;87.66;98.91;19.36;6.35
-27.59439;-48.54179;2012;9;8;0.11;81.31;98.62;22.31;7.15
-27.59439;-48.54179;2012;9;9;15.51;88.95;98.94;18.75;4.08
-27.59439;-48.54179;2012;9;10;26.05;91.72;98.64;18.79;5.14
-27.59439;-48.54179;2012;9;11;2.61;86.73;98.62;18.08;6.67
-27.59439;-48.54179;2012;9;12;4.66;84.94;98.6;18.7;2.97
-27.59439;-48.54179;2012;9;13;1.22;84.06;99.06;18.03;5.32
-27.59439;-48.54179;2012;9;14;0.1;83.46;99.18;18.34;6.86
-27.59439;-48.54179;2012;9;15;0;83.19;98.86;19.37;9.11
-27.59439;-48.54179;2012;9;16;0.53;87.16;98.62;21.1;7.24
-27.59439;-48.54179;2012;9;17;0.24;77.82;98.31;23.15;7.05
-27.59439;-48.54179;2012;9;18;10;85.59;98.01;22.1;5.02
-27.59439;-48.54179;2012;9;19;5.86;75.78;97.32;21.68;9.19
-27.59439;-48.54179;2012;9;20;0;59.4;98.19;15.96;5.52
-27.59439;-48.54179;2012;9;21;10.69;74.04;98.33;16.74;5.45
-27.59439;-48.54179;2012;9;22;0.04;58.83;98.98;16.42;4.31
-27.59439;-48.54179;2012;9;23;0.11;67.53;99.26;17.03;4.71
-27.59439;-48.54179;2012;9;24;0.02;76.38;98.64;18.67;8.2
-27.59439;-48.54179;2012;9;25;2.89;81.4;98.66;15.15;10.48
-27.59439;-48.54179;2012;9;26;0.47;68.05;99.57;11.33;11.99
-27.59439;-48.54179;2012;9;27;0.94;69.33;99.97;14.78;6.51
-27.59439;-48.54179;2012;9;28;1.03;66.54;99.95;16.21;7.46
-27.59439;-48.54179;2012;9;29;2.21;75.65;99.61;17.12;9.48
-27.59439;-48.54179;2012;9;30;2.06;81.88;99.05;17.5;8.8
-27.59439;-48.54179;2012;10;1;15.34;84.55;98.54;18.44;9.71
-27.59439;-48.54179;2012;10;2;2.34;85.54;98.62;19.59;6.9
-27.59439;-48.54179;2012;10;3;7.35;91.13;98.69;20.79;6.68
-27.59439;-48.54179;2012;10;4;2.52;89.21;98.81;20.44;3.8
-27.59439;-48.54179;2012;10;5;0.22;91.47;98.7;20.27;4.41
-27.59439;-48.54179;2012;10;6;0.01;87.66;98.68;21.27;7.27
-27.59439;-48.54179;2012;10;7;0;85.65;98.87;21.47;6.67
-27.59439;-48.54179;2012;10;8;0;84.69;98.99;21.26;7.29
-27.59439;-48.54179;2012;10;9;1.29;82.82;98.4;21.51;7.99
-27.59439;-48.54179;2012;10;10;23.93;85.98;98.05;20.41;7.49
-27.59439;-48.54179;2012;10;11;20.16;81.08;98.96;16.65;10.2
-27.59439;-48.54179;2012;10;12;10.5;78.4;99.43;16.65;7.64
-27.59439;-48.54179;2012;10;13;0.51;70.16;99.56;17.3;4.87
-27.59439;-48.54179;2012;10;14;0.04;71.77;99.36;17.54;5.24
-27.59439;-48.54179;2012;10;15;0.11;71.25;98.88;18.24;7.61
-27.59439;-48.54179;2012;10;16;1.47;84.83;98.38;18.91;9.34
-27.59439;-48.54179;2012;10;17;1.61;74.43;98.06;21.91;6.93
-27.59439;-48.54179;2012;10;18;0.01;67.54;98.49;19.02;5.3
-27.59439;-48.54179;2012;10;19;0.47;77.12;98.68;18.29;4.92
-27.59439;-48.54179;2012;10;20;0.99;82.58;98.26;21.39;6.49
-27.59439;-48.54179;2012;10;21;1.53;79.69;98;22.76;3.64
-27.59439;-48.54179;2012;10;22;17.93;85.86;97.47;22.43;6.84
-27.59439;-48.54179;2012;10;23;22.77;70.49;97.34;22.39;7.56
-27.59439;-48.54179;2012;10;24;0;64.76;98.3;18.82;4.36
-27.59439;-48.54179;2012;10;25;1;80.14;98.65;19.47;5.59
-27.59439;-48.54179;2012;10;26;2.54;90.33;98.78;18.55;6.8
-27.59439;-48.54179;2012;10;27;0.57;84.72;98.37;23.05;5.44
-27.59439;-48.54179;2012;10;28;0.13;80.99;98.44;24.39;1.98
-27.59439;-48.54179;2012;10;29;2.74;87.78;98.36;22.68;4.48
-27.59439;-48.54179;2012;10;30;0.17;79.33;97.77;25.85;6.1
-27.59439;-48.54179;2012;10;31;0.26;76.1;97.89;23.45;6.06
-27.59439;-48.54179;2012;11;1;0.25;77.99;98.34;19.48;6.22
-27.59439;-48.54179;2012;11;2;0.08;76.64;98.56;19.46;3.12
-27.59439;-48.54179;2012;11;3;0.02;76.88;98.51;20.3;3.94
-27.59439;-48.54179;2012;11;4;5.99;80.53;98.37;21.25;4.74
-27.59439;-48.54179;2012;11;5;6.94;81.72;98.45;21.75;4
-27.59439;-48.54179;2012;11;6;0.25;78.07;98.56;21.81;4.63
-27.59439;-48.54179;2012;11;7;0.01;77.86;98.65;21.75;6.4
-27.59439;-48.54179;2012;11;8;0.46;86.72;98.48;21.7;7.84
-27.59439;-48.54179;2012;11;9;3.36;91.15;98.21;21.82;6.75
-27.59439;-48.54179;2012;11;10;1.54;87.41;98.07;22.79;6.58
-27.59439;-48.54179;2012;11;11;3.97;77.91;98.04;24.75;4.25
-27.59439;-48.54179;2012;11;12;3.47;80.57;98.39;20.78;8.54
-27.59439;-48.54179;2012;11;13;5.39;72.44;98.73;18.57;9.09
-27.59439;-48.54179;2012;11;14;4.79;70.9;98.77;19.13;5.56
-27.59439;-48.54179;2012;11;15;19.45;82.12;98.59;18.95;5.52
-27.59439;-48.54179;2012;11;16;4.11;77.56;98.71;19.54;5.19
-27.59439;-48.54179;2012;11;17;0.22;72.76;99.05;19.89;4.12
-27.59439;-48.54179;2012;11;18;0.04;71.85;98.95;20.4;6.28
-27.59439;-48.54179;2012;11;19;0.49;78.44;98.54;21.2;8.04
-27.59439;-48.54179;2012;11;20;0.32;74.19;98.31;22.83;5.57
-27.59439;-48.54179;2012;11;21;0.04;73.43;98.61;21.32;4.96
-27.59439;-48.54179;2012;11;22;0.07;74.66;98.51;22.02;5.8
-27.59439;-48.54179;2012;11;23;1.32;75.12;98.03;23.87;5.97
-27.59439;-48.54179;2012;11;24;9.37;78.8;98.12;22.12;8.38
-27.59439;-48.54179;2012;11;25;0.87;65.35;98.78;19.48;6.88
-27.59439;-48.54179;2012;11;26;0.02;67.33;98.76;20.34;5.18
-27.59439;-48.54179;2012;11;27;4.41;76.98;98.18;21.64;6.03
-27.59439;-48.54179;2012;11;28;0.75;68.99;97.94;24.06;3.8
-27.59439;-48.54179;2012;11;29;0.03;71.86;98.56;23.24;3.62
-27.59439;-48.54179;2012;11;30;0.54;81.57;98.77;22.03;7.1
-27.59439;-48.54179;2012;12;1;13.59;79.71;98.38;23.06;6.8
-27.59439;-48.54179;2012;12;2;5.96;81.26;98.34;22.56;3.03
-27.59439;-48.54179;2012;12;3;0.23;76.9;98.4;23.53;3.53
-27.59439;-48.54179;2012;12;4;3.06;76.21;98.46;25.06;5.57
-27.59439;-48.54179;2012;12;5;2.48;81.63;98.29;24.68;5.7
-27.59439;-48.54179;2012;12;6;2.11;74.73;97.85;26.96;5.8
-27.59439;-48.54179;2012;12;7;0.38;69.59;97.7;28.1;6.81
-27.59439;-48.54179;2012;12;8;1.8;79.55;98.3;21.86;4.56
-27.59439;-48.54179;2012;12;9;0.17;66.16;98.37;23.4;3.64
-27.59439;-48.54179;2012;12;10;3.2;73.78;97.82;24.86;6.89
-27.59439;-48.54179;2012;12;11;3.71;71.3;97.36;26.54;8.49
-27.59439;-48.54179;2012;12;12;3.47;76.07;97.96;23.44;4.26
-27.59439;-48.54179;2012;12;13;2.01;78.47;97.87;24.16;6.66
-27.59439;-48.54179;2012;12;14;1.22;80.84;98.25;22.3;6.23
-27.59439;-48.54179;2012;12;15;3.62;81.27;98.1;23.29;2.5
-27.59439;-48.54179;2012;12;16;5.21;80.68;97.86;24.85;3.58
-27.59439;-48.54179;2012;12;17;0.19;65.3;97.7;27.28;5.96
-27.59439;-48.54179;2012;12;18;0.36;71.37;98.07;25.18;4.23
-27.59439;-48.54179;2012;12;19;4.54;82.8;98.12;24.81;7.57
-27.59439;-48.54179;2012;12;20;1.67;81.06;97.92;26.38;8.21
-27.59439;-48.54179;2012;12;21;10.69;79.16;98.25;24.61;7.35
-27.59439;-48.54179;2012;12;22;0.63;71.8;98.91;21.96;7.76
-27.59439;-48.54179;2012;12;23;0.01;68.5;98.82;22.8;5.14
-27.59439;-48.54179;2012;12;24;0;69.57;98.22;25.72;6.48
-27.59439;-48.54179;2012;12;25;0;66.73;97.78;29.54;6.48
-27.59439;-48.54179;2012;12;26;3.79;64.71;97.93;29.03;6.21
-27.59439;-48.54179;2012;12;27;12.06;78.07;98.41;22.27;7.79
-27.59439;-48.54179;2012;12;28;8.31;84.95;98.13;22.18;7.22
-27.59439;-48.54179;2012;12;29;6.12;79.3;98.32;22.5;4.49
-27.59439;-48.54179;2012;12;30;1.05;84.57;98.49;23.25;4.44
-27.59439;-48.54179;2012;12;31;1.89;83.94;98.32;24.76;5.42
-27.59439;-48.54179;2013;1;1;4.47;72.43;98.03;25.08;8.4
-27.59439;-48.54179;2013;1;2;0.95;67.98;98.87;19.76;8
-27.59439;-48.54179;2013;1;3;0.41;70.69;99.1;21.18;4.48
-27.59439;-48.54179;2013;1;4;1.14;75.28;99.05;22.45;6.89
-27.59439;-48.54179;2013;1;5;12.33;83.59;98.66;23.9;7.8
-27.59439;-48.54179;2013;1;6;8.16;81.8;98.09;25.61;5.91
-27.59439;-48.54179;2013;1;7;4.89;75.42;97.9;26.81;2.77
-27.59439;-48.54179;2013;1;8;11.85;82.35;97.86;25.66;5.75
-27.59439;-48.54179;2013;1;9;0.31;73.53;98.44;24.3;10.17
-27.59439;-48.54179;2013;1;10;0.11;70.71;98.72;22.05;9.49
-27.59439;-48.54179;2013;1;11;0.17;65.45;98.56;21.07;7.71
-27.59439;-48.54179;2013;1;12;0.06;65.53;98.47;21.41;3.92
-27.59439;-48.54179;2013;1;13;0.56;67.48;98.65;22.2;2.95
-27.59439;-48.54179;2013;1;14;2.27;76.93;98.58;22.26;3.64
-27.59439;-48.54179;2013;1;15;3.09;79.25;98.26;22.85;4.45
-27.59439;-48.54179;2013;1;16;2.94;70.92;98.05;23.78;2.16
-27.59439;-48.54179;2013;1;17;1.36;68.58;98.06;24.69;3.17
-27.59439;-48.54179;2013;1;18;10.52;77.04;98.1;23.28;3.92
-27.59439;-48.54179;2013;1;19;2.88;73.72;98.28;22.44;7.34
-27.59439;-48.54179;2013;1;20;16.66;76.78;98.65;21.75;8.28
-27.59439;-48.54179;2013;1;21;4.05;67.97;99.07;21.91;6.6
-27.59439;-48.54179;2013;1;22;1.52;71.79;99.12;21.79;4.98
-27.59439;-48.54179;2013;1;23;0.22;73.07;98.71;22.57;6.31
-27.59439;-48.54179;2013;1;24;0.03;71.25;98.01;25.12;7.45
-27.59439;-48.54179;2013;1;25;0.64;64.79;97.69;27.19;6.94
-27.59439;-48.54179;2013;1;26;0.78;67.15;98.32;21.43;7.93
-27.59439;-48.54179;2013;1;27;0.1;68.4;98.72;21.25;3.8
-27.59439;-48.54179;2013;1;28;0.04;72.6;98.83;23.07;4.95
-27.59439;-48.54179;2013;1;29;0.15;72.86;98.86;23.27;4.99
-27.59439;-48.54179;2013;1;30;0.05;70.56;98.66;23.59;6.1
-27.59439;-48.54179;2013;1;31;0.08;74.32;98.38;24.49;7.39
-27.59439;-48.54179;2013;2;1;0.81;76.02;98.32;25.47;7.85
-27.59439;-48.54179;2013;2;2;6.75;76.74;98.2;26.82;6.26
-27.59439;-48.54179;2013;2;3;14.41;75.05;98.09;23.86;8.16
-27.59439;-48.54179;2013;2;4;0.94;66.44;98.38;21.38;7.44
-27.59439;-48.54179;2013;2;5;4.93;73.37;98.63;21.12;5.43
-27.59439;-48.54179;2013;2;6;4.09;74.82;98.8;21.32;6.13
-27.59439;-48.54179;2013;2;7;1.2;70.26;98.78;22.36;4.03
-27.59439;-48.54179;2013;2;8;30.87;83.08;98.6;21.93;5.07
-27.59439;-48.54179;2013;2;9;14.36;84.91;98.41;23.39;7.65
-27.59439;-48.54179;2013;2;10;2.17;79.85;98.3;23.97;6.37
-27.59439;-48.54179;2013;2;11;1.33;77;98.02;25.71;4.48
-27.59439;-48.54179;2013;2;12;7.4;81.67;97.87;25.57;5.06
-27.59439;-48.54179;2013;2;13;0.58;71.22;98.07;26.61;3.96
-27.59439;-48.54179;2013;2;14;8.8;84.97;98.3;24.68;3.1
-27.59439;-48.54179;2013;2;15;8.69;79.31;98.01;25.79;4.01
-27.59439;-48.54179;2013;2;16;1.22;79.64;97.98;24.91;3.28
-27.59439;-48.54179;2013;2;17;5.97;72.21;97.98;27.28;2.98
-27.59439;-48.54179;2013;2;18;3.18;70.75;98.25;27.3;4.97
-27.59439;-48.54179;2013;2;19;3.8;80.5;98.42;25.37;2.96
-27.59439;-48.54179;2013;2;20;7.26;80;98.42;25.74;2.94
-27.59439;-48.54179;2013;2;21;2.72;77.67;98.14;27.13;6.31
-27.59439;-48.54179;2013;2;22;4.75;73.82;98.62;23.15;10.68
-27.59439;-48.54179;2013;2;23;2.89;72.79;98.87;22.27;5.04
-27.59439;-48.54179;2013;2;24;0.13;73.76;98.36;24.28;4.86
-27.59439;-48.54179;2013;2;25;10.26;80.25;97.94;26.04;4.12
-27.59439;-48.54179;2013;2;26;2.4;79.42;98.17;23.2;5.3
-27.59439;-48.54179;2013;2;27;0.08;70.52;98.58;21.92;4.24
-27.59439;-48.54179;2013;2;28;0.21;73.19;98.66;22.29;3.41
-27.59439;-48.54179;2013;3;1;0.4;75.89;98.64;23.75;6.34
-27.59439;-48.54179;2013;3;2;0.57;73.16;98.66;23.96;8.34
-27.59439;-48.54179;2013;3;3;0.14;72.79;98.42;26;6.3
-27.59439;-48.54179;2013;3;4;22.52;83.39;98.21;23.91;5.37
-27.59439;-48.54179;2013;3;5;32.6;84.53;98.34;20.02;5.81
-27.59439;-48.54179;2013;3;6;2.71;80.38;98.35;21.28;3.36
-27.59439;-48.54179;2013;3;7;2.23;85.82;98.59;23.2;5.97
-27.59439;-48.54179;2013;3;8;12.79;86.4;98.58;24.71;6
-27.59439;-48.54179;2013;3;9;25.8;90.22;98.33;24.1;5.7
-27.59439;-48.54179;2013;3;10;1.51;77.72;97.76;25.98;4.69
-27.59439;-48.54179;2013;3;11;0.19;82.29;97.94;23.95;2.94
-27.59439;-48.54179;2013;3;12;13.86;87.1;97.68;24.6;7.32
-27.59439;-48.54179;2013;3;13;3.68;81.35;97.9;21.84;11.7
-27.59439;-48.54179;2013;3;14;5.5;75.68;98.8;19.91;6.26
-27.59439;-48.54179;2013;3;15;9.25;84.62;98.85;21;5.59
-27.59439;-48.54179;2013;3;16;15.64;87.71;98.78;21.9;6.79
-27.59439;-48.54179;2013;3;17;1.02;75.72;99.08;19.08;10.51
-27.59439;-48.54179;2013;3;18;3.88;74.32;99.23;19.01;6.66
-27.59439;-48.54179;2013;3;19;10.09;77.38;99.09;20.13;7.63
-27.59439;-48.54179;2013;3;20;33.19;83.73;98.61;21.31;10.33
-27.59439;-48.54179;2013;3;21;11.9;80.45;98;24.05;5.51
-27.59439;-48.54179;2013;3;22;0.03;75.04;98.55;21.87;5.69
-27.59439;-48.54179;2013;3;23;0.16;77.2;98.82;20.42;4.5
-27.59439;-48.54179;2013;3;24;3.78;75.17;98.64;19.66;3.62
-27.59439;-48.54179;2013;3;25;2.59;81.93;98.51;20.76;3.83
-27.59439;-48.54179;2013;3;26;2.68;83.4;98.43;22.36;4.05
-27.59439;-48.54179;2013;3;27;0.01;68.55;98.48;20.17;8.14
-27.59439;-48.54179;2013;3;28;0.02;80.57;98.75;20.19;9.02
-27.59439;-48.54179;2013;3;29;0.99;81.4;99.17;20.03;4.89
-27.59439;-48.54179;2013;3;30;2.44;81.62;99.16;20.57;5.97
-27.59439;-48.54179;2013;3;31;0.67;81.4;98.92;22.18;5.42
-27.59439;-48.54179;2013;4;1;0.8;81.5;98.77;23.06;3.39
-27.59439;-48.54179;2013;4;2;7.35;90.02;98.7;21.72;4.84
-27.59439;-48.54179;2013;4;3;15.66;90.73;98.71;21.99;7.35
-27.59439;-48.54179;2013;4;4;26.72;90.85;98.25;22.81;9.18
-27.59439;-48.54179;2013;4;5;3.13;74.46;97.6;23.81;6.24
-27.59439;-48.54179;2013;4;6;0;65.2;98.23;21.31;3.58
-27.59439;-48.54179;2013;4;7;0.1;74.4;98.54;21.33;3.56
-27.59439;-48.54179;2013;4;8;2.14;83.7;98.72;21.19;3.52
-27.59439;-48.54179;2013;4;9;23.62;85.31;98.73;21.26;3.76
-27.59439;-48.54179;2013;4;10;12.77;86.13;98.75;21.35;5.69
-27.59439;-48.54179;2013;4;11;0.7;84.8;98.64;21.74;8.3
-27.59439;-48.54179;2013;4;12;3.49;89.35;98.1;23.39;8.7
