--------------------
BDMEP - INMET
--------------------
Estação           : CAXIAS DO SUL - RS (OMM: 83942)
Latitude  (graus) : -29.16
Longitude (graus) : -51.2
Altitude  (metros): 759.60
Estação Operante
Inicio de operação: 12/04/1912
Periodo solicitado dos dados: 01/01/1940 a 01/04/2020
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, siga as instruções
--------------------
Estacao;Data;Hora;TempBulboSeco;TempBulboUmido;UmidadeRelativa;PressaoAtmEstacao;DirecaoVento;VelocidadeVentoNebulosidade;
83942;27/07/2016;0000;11;9.8;86;925;36;5;10;
83942;27/07/2016;1200;6;5;86;931.5;32;5;10;
83942;27/07/2016;1800;12.2;8.2;57;931.1;14;3;5;
83942;28/07/2016;0000;6.8;6;89;934.7;0;0;7;
83942;28/07/2016;1200;3;2.8;96;934.8;18;1;10;
83942;28/07/2016;1800;11.2;8.2;65;933.9;18;3;4;
83942;29/07/2016;0000;5;4.6;94;934.4;14;3;0;
83942;29/07/2016;1200;8;7;87;934.4;36;3;4;
83942;29/07/2016;1800;18;13.6;60;932.3;9;3;5;
83942;30/07/2016;0000;12;10.6;84;933.1;5;3;3;
83942;30/07/2016;1200;12.4;10.8;83;933;36;3;7;
83942;30/07/2016;1800;23;17.2;55;930.8;32;1;4;
83942;31/07/2016;0000;17.4;15.2;79;932.3;0;0;3;
83942;31/07/2016;1200;14.8;11.4;66;931.5;36;3;2;
83942;31/07/2016;1800;24.4;16.8;45;929;36;3;3;
83942;01/08/2016;0000;20.2;14.8;55;929.4;36;1;2;
83942;01/08/2016;1200;17.4;13.6;65;928.6;36;3;10;
83942;01/08/2016;1800;19.2;16;71;928.6;27;1;10;
83942;02/08/2016;0000;13;12.4;94;932.8;27;3;10;
83942;02/08/2016;1200;9.2;8.2;87;936.7;14;1;10;
83942;02/08/2016;1800;12.4;9;63;934;14;1;5;
83942;03/08/2016;0000;9.2;8.2;87;935.4;14;1;3;
83942;03/08/2016;1200;10;9;88;934.3;0;0;0;
83942;03/08/2016;1800;20;15.6;63;931.9;5;1;7;
83942;04/08/2016;0000;15.4;13.6;82;932;5;1;3;
83942;04/08/2016;1200;15.4;13.4;80;932.6;36;1;10;
83942;04/08/2016;1800;23.4;18;59;929.1;32;3;7;
83942;05/08/2016;0000;18.4;16;78;930.7;36;1;0;
83942;05/08/2016;1200;16;14;80;930.4;36;3;3;
83942;05/08/2016;1800;24.6;16.4;41;926.8;32;3;6;
83942;06/08/2016;0000;20.2;16;65;926.4;32;3;3;
83942;06/08/2016;1200;16.8;15;83;928.3;14;1;9;
83942;06/08/2016;1800;16.2;15;87;926.3;18;3;10;
83942;07/08/2016;0000;12.2;12;98;929.1;14;3;10;
83942;07/08/2016;1200;10;9.2;90;932;18;1;8;
83942;07/08/2016;1800;13.2;8.8;53;931;18;1;7;
83942;08/08/2016;0000;9;7;75;932;9;1;2;
83942;08/08/2016;1200;9;6.8;73;931.4;9;1;10;
83942;08/08/2016;1800;14.2;11.4;71;929.4;14;1;10;
83942;09/08/2016;0000;10.6;9.2;83;931.5;0;0;7;
83942;09/08/2016;1200;10;9.4;93;932.4;0;0;10;
83942;09/08/2016;1800;14.4;11.4;69;931;18;3;5;
83942;10/08/2016;0000;10.2;9.8;95;933.1;0;0;10;
83942;10/08/2016;1200;8.6;7.6;87;935.4;18;1;5;
83942;10/08/2016;1800;11.6;8.8;69;935.1;18;1;9;
83942;11/08/2016;0000;8.2;7.4;90;936.7;18;1;7;
83942;11/08/2016;1200;8.2;7.4;90;935;14;1;6;
83942;11/08/2016;1800;14.8;11;62;932.8;14;3;2;
83942;12/08/2016;0000;9.8;9;91;933.9;14;3;0;
83942;12/08/2016;1200;10.6;8.4;73;934.3;36;1;2;
83942;12/08/2016;1800;19.8;13.6;48;931.4;0;0;6;
83942;13/08/2016;0000;12.8;11.2;82;930.7;0;0;0;
83942;13/08/2016;1200;11.4;9;72;928.6;36;3;2;
83942;13/08/2016;1800;20;13;43;925.9;32;3;2;
83942;14/08/2016;0000;15.4;12.2;68;925.8;0;0;2;
83942;14/08/2016;1200;15;10.4;55;927.6;36;1;5;
83942;14/08/2016;1800;23;14.4;36;924.8;0;0;2;
83942;15/08/2016;0000;17;13;63;924.7;0;0;6;
83942;15/08/2016;1200;16.6;13.4;69;921.9;36;3;10;
83942;15/08/2016;1800;18.6;14.6;65;920;36;5;10;
83942;16/08/2016;0000;15.8;14.2;84;923;32;3;4;
83942;16/08/2016;1200;15.6;14.8;90;925.2;32;3;10;
83942;16/08/2016;1800;23.2;18.2;62;922.2;32;1;4;
83942;17/08/2016;0000;19;16;73;921;36;3;0;
83942;17/08/2016;1200;14.8;13.4;86;922.6;36;3;10;
83942;17/08/2016;1800;15.4;14.4;90;924.4;23;1;10;
83942;18/08/2016;0000;11.4;10.6;91;928.7;23;1;0;
83942;18/08/2016;1200;8.2;7.4;90;933.2;18;1;3;
83942;18/08/2016;1800;16.2;10.6;48;931.2;18;1;5;
83942;19/08/2016;0000;10;7.2;66;932.2;0;0;5;
83942;19/08/2016;1200;11;8.2;67;928.4;9;1;10;
83942;19/08/2016;1800;13.2;12.2;89;924.2;36;5;10;
83942;20/08/2016;0000;13.2;12.4;92;923.6;36;1;10;
83942;20/08/2016;1200;13;12.6;95;922.8;18;1;10;
83942;20/08/2016;1800;11.8;11.6;98;923.8;23;3;10;
83942;21/08/2016;0000;10;9.6;94;926.7;18;5;10;
83942;21/08/2016;1200;6;5.4;92;933.4;14;5;10;
83942;21/08/2016;1800;7;6;86;934.8;23;1;9;
83942;22/08/2016;0000;5.4;5;94;936.8;0;0;10;
83942;22/08/2016;1200;3.4;3;93;937;32;1;10;
83942;22/08/2016;1800;12.2;7;44;934.6;27;3;0;
83942;23/08/2016;0000;9;6.4;68;934.8;27;1;0;
83942;23/08/2016;1200;9.8;6.2;57;935.6;0;0;0;
83942;23/08/2016;1800;19;11.6;38;933.5;18;1;0;
83942;24/08/2016;0000;11.6;9;71;934.2;0;0;0;
83942;24/08/2016;1200;14.8;9;44;933.6;5;1;0;
83942;24/08/2016;1800;22.8;13.6;33;930.8;5;1;2;
83942;25/08/2016;0000;16.8;12.8;63;931.5;36;1;0;
83942;25/08/2016;1200;13.8;11.4;74;932;36;3;2;
83942;25/08/2016;1800;23;16;47;930.2;32;3;2;
83942;26/08/2016;0000;18.2;14.6;68;929.6;0;0;2;
83942;26/08/2016;1200;19;14.8;63;929.9;36;1;0;
83942;26/08/2016;1800;28.2;19.6;43;927.5;32;3;0;
83942;27/08/2016;0000;23.6;19.2;66;928.3;0;0;0;
83942;27/08/2016;1200;21;17;66;929.5;32;5;3;
83942;27/08/2016;1800;28.2;19;40;925.8;32;3;8;
83942;28/08/2016;0000;23.4;17.2;53;925.4;36;1;6;
83942;28/08/2016;1200;19;12.8;46;925.5;36;5;10;
83942;28/08/2016;1800;22.6;16.4;51;926.2;18;1;10;
83942;29/08/2016;0000;17.4;16.2;88;927.6;0;0;10;
83942;29/08/2016;1200;15.6;15.2;95;928.8;14;1;10;
83942;29/08/2016;1800;18.4;17.4;90;927.1;14;1;10;
83942;30/08/2016;0000;16.8;16;92;927;36;1;10;
83942;30/08/2016;1200;16.6;16;94;926.7;32;3;10;
83942;30/08/2016;1800;20;17.2;76;924.3;32;1;10;
83942;31/08/2016;0000;15.2;14.8;96;924.4;32;1;10;
83942;31/08/2016;1200;11.6;10;81;925;32;5;10;
83942;31/08/2016;1800;14;13.4;94;925.1;27;3;10;
83942;01/09/2016;0000;13;12.2;91;929;23;1;0;
83942;01/09/2016;1200;12.2;11.8;96;934.2;23;1;10;
83942;01/09/2016;1800;16.8;14;73;933.2;18;3;7;
83942;02/09/2016;0000;12.4;12;95;934.3;18;1;0;
83942;02/09/2016;1200;10.4;10.4;100;935.1;0;0;10;
83942;02/09/2016;1800;15.2;13.8;86;932.4;18;3;8;
83942;03/09/2016;0000;11.8;11.8;100;934.4;18;1;10;
83942;03/09/2016;1200;11.8;11.8;100;936.2;18;1;10;
83942;03/09/2016;1800;12.4;12;95;934.7;18;1;10;
83942;04/09/2016;0000;12.2;12.2;100;935.4;18;1;10;
83942;04/09/2016;1200;12;11.8;98;934;18;1;10;
83942;04/09/2016;1800;13.4;13.2;98;931.8;18;1;10;
83942;05/09/2016;0000;12.8;12.8;100;933.2;18;1;10;
83942;05/09/2016;1200;13.4;13;96;933.4;32;1;10;
83942;05/09/2016;1800;20.6;16.6;66;928;14;1;8;
83942;06/09/2016;0000;15;14.8;98;927.6;5;1;10;
83942;06/09/2016;1200;9.8;9;91;927.8;32;5;10;
83942;06/09/2016;1800;11.2;7.6;60;926.2;32;5;6;
83942;07/09/2016;0000;8.4;6.2;72;927.6;32;5;8;
83942;07/09/2016;1200;6.2;5.6;92;927.2;36;7;10;
83942;07/09/2016;1800;9.8;8.4;83;927.6;32;5;9;
83942;08/09/2016;0000;10.4;8.8;81;930.3;32;3;10;
83942;08/09/2016;1200;10.2;9.2;88;932;32;3;10;
83942;08/09/2016;1800;15;11.4;64;931;27;3;10;
83942;09/09/2016;0000;12;10.6;84;932;0;0;6;
83942;09/09/2016;1200;13.4;11.2;76;934.6;32;1;0;
83942;09/09/2016;1800;22;14.8;44;933.1;32;1;1;
83942;10/09/2016;0000;15;12.8;77;933.9;0;0;0;
83942;10/09/2016;1200;14;11.4;73;935.5;36;3;0;
83942;10/09/2016;1800;24.4;16.2;41;931.6;27;1;0;
83942;11/09/2016;0000;18;15.2;74;933.8;0;0;0;
83942;11/09/2016;1200;18.2;14.2;64;932.6;36;1;5;
83942;11/09/2016;1800;27;16.4;31;928.4;0;0;4;
83942;12/09/2016;0000;16.4;15.4;90;928.4;18;1;4;
83942;12/09/2016;1200;18.2;15.4;74;924;36;5;0;
83942;12/09/2016;1800;28;19.8;46;918.6;36;5;6;
83942;13/09/2016;0000;22.8;18.8;67;917.8;36;5;6;
83942;13/09/2016;1200;17.6;16.8;92;917.2;36;3;10;
83942;13/09/2016;1800;15.4;13;75;919.4;27;5;9;
83942;14/09/2016;0000;12.6;10.4;75;921.9;32;1;4;
83942;14/09/2016;1200;9.2;6.6;68;923.1;27;7;4;
83942;14/09/2016;1800;15.8;10.4;48;923.2;27;7;6;
83942;15/09/2016;0000;10.8;9.2;80;926.7;27;5;6;
83942;15/09/2016;1200;9.4;7.2;73;930.4;23;3;8;
83942;15/09/2016;1800;16.6;11.4;51;929.8;27;1;5;
83942;16/09/2016;0000;10.8;8.8;76;931.5;0;0;6;
83942;16/09/2016;1200;13.6;9.6;59;931.5;5;1;2;
83942;16/09/2016;1800;21.6;14;41;929.6;36;1;3;
83942;17/09/2016;0000;13.8;11.6;76;929.4;0;0;4;
83942;17/09/2016;1200;16.4;13;67;928.7;36;3;4;
83942;17/09/2016;1800;26.2;16.6;36;925.9;32;3;2;
83942;18/09/2016;0000;19.4;16.6;75;926.7;23;1;0;
83942;18/09/2016;1200;18.8;16.8;82;927.8;36;1;8;
83942;18/09/2016;1800;20.2;17.6;77;927.9;23;1;8;
83942;19/09/2016;0000;13.6;13;94;930.4;18;1;9;
83942;19/09/2016;1200;13;11.6;85;931.4;23;1;9;
83942;19/09/2016;1800;15;10.8;58;930;23;5;8;
83942;20/09/2016;0000;10.4;7;60;932.8;23;1;8;
83942;20/09/2016;1200;9.2;8;85;933.9;18;1;10;
83942;20/09/2016;1800;13.8;10.4;65;933.1;18;3;8;
83942;21/09/2016;0000;11.2;9.6;81;934.2;18;1;7;
83942;21/09/2016;1200;14.4;11.6;71;935.1;9;1;5;
83942;21/09/2016;1800;21.4;14.4;44;933;5;1;5;
83942;22/09/2016;0000;15;12.4;74;933.8;5;3;0;
83942;22/09/2016;1200;13.6;10.6;69;932.3;36;3;1;
83942;22/09/2016;1800;23;15.8;45;930;23;1;2;
83942;23/09/2016;0000;15.2;12.4;72;931;0;0;3;
83942;23/09/2016;1200;17;13.6;67;932.8;32;1;0;
83942;23/09/2016;1800;20.8;15.2;54;931.6;18;1;5;
83942;24/09/2016;0000;11.4;10.6;91;932.3;18;3;5;
83942;24/09/2016;1200;10;8;75;933.1;18;1;6;
83942;24/09/2016;1800;15;10.8;58;931.2;18;3;7;
83942;25/09/2016;0000;9.6;7.4;73;933.8;18;3;8;
83942;25/09/2016;1200;7.8;6.6;84;932.8;18;3;10;
83942;25/09/2016;1800;15;10.6;56;930.3;18;3;2;
83942;26/09/2016;0000;8.8;7.8;88;931.4;18;1;8;
83942;26/09/2016;1200;10.2;8.4;78;930.8;23;1;0;
83942;26/09/2016;1800;19.4;12;39;929.5;18;3;0;
83942;27/09/2016;0000;11.8;9.6;74;930.6;18;1;0;
83942;27/09/2016;1200;17;9.6;34;931.9;0;0;1;
83942;27/09/2016;1800;21.4;13.6;40;929.8;14;1;2;
83942;28/09/2016;0000;14;11.2;71;930.4;0;0;0;
83942;28/09/2016;1200;18;13.4;58;929.8;36;3;0;
83942;28/09/2016;1800;26.2;15.4;28;927.1;27;3;2;
83942;29/09/2016;0000;16.8;13.4;67;929.6;18;3;3;
83942;29/09/2016;1200;11.8;8.6;64;932;14;3;3;
83942;29/09/2016;1800;15.8;11.2;56;929.9;14;3;8;
83942;30/09/2016;0000;9.2;7.4;79;931.4;14;1;2;
83942;30/09/2016;1200;10.8;8.2;69;930.2;9;3;2;
83942;30/09/2016;1800;19.2;13.6;52;927.9;18;3;5;
83942;01/10/2016;0000;11.4;9.6;79;931.5;14;1;3;
83942;01/10/2016;1200;15;11.6;66;935.1;5;3;5;
83942;01/10/2016;1800;21.8;14.6;44;932.8;9;1;3;
83942;02/10/2016;0000;13;11.4;83;934;9;1;0;
83942;02/10/2016;1200;15.2;12;68;934.8;36;3;5;
83942;02/10/2016;1800;23.4;15.2;40;931.1;9;1;6;
83942;03/10/2016;0000;16;13.6;76;931.9;9;1;8;
83942;03/10/2016;1200;15.4;10.8;56;931.4;5;3;8;
83942;03/10/2016;1800;23.2;15.4;42;927.6;9;1;6;
83942;04/10/2016;0000;14.4;12.4;79;929;9;1;0;
83942;04/10/2016;1200;15.8;13.6;78;929.1;0;0;3;
83942;04/10/2016;1800;21;16.4;62;926.3;18;3;5;
83942;05/10/2016;0000;14;12.2;81;928.2;9;3;5;
83942;05/10/2016;1200;16.8;13.4;67;928;5;3;3;
83942;05/10/2016;1800;19.6;15.6;66;923.6;18;1;10;
83942;06/10/2016;0000;13.2;12;87;923.4;9;1;10;
83942;06/10/2016;1200;11.2;10.6;94;922.7;14;3;10;
83942;06/10/2016;1800;15;12.6;75;922.4;14;3;6;
83942;07/10/2016;0000;12;11.6;95;924.6;14;1;10;
83942;07/10/2016;1200;16;12.8;68;926;5;3;5;
83942;07/10/2016;1800;20;14.8;56;923.6;32;1;8;
83942;08/10/2016;0000;16;14.2;82;924.7;0;0;4;
83942;08/10/2016;1200;15;12.8;77;926.8;27;5;10;
83942;08/10/2016;1800;20;13.6;47;926;27;5;6;
83942;09/10/2016;0000;11.8;7.8;57;929.1;27;1;0;
83942;09/10/2016;1200;12.4;10;73;933;18;1;2;
83942;09/10/2016;1800;18.6;10.6;34;932.7;18;1;2;
83942;10/10/2016;0000;12.2;9.2;67;934;18;1;0;
83942;10/10/2016;1200;12.4;10.2;75;934.8;36;1;2;
83942;10/10/2016;1800;23.8;13.6;29;930.2;36;1;5;
83942;11/10/2016;0000;16;12.2;63;930.4;9;1;8;
83942;11/10/2016;1200;14.6;12.6;79;930;5;3;9;
83942;11/10/2016;1800;22;17.4;63;927.1;32;1;9;
83942;12/10/2016;0000;19;16.4;76;927.4;0;0;5;
83942;12/10/2016;1200;16.2;14;78;928.2;36;1;10;
83942;12/10/2016;1800;20.2;16;65;926.8;32;3;10;
83942;13/10/2016;0000;17.6;14.8;74;923.4;9;1;10;
83942;13/10/2016;1200;16.8;16;92;921.9;32;1;10;
83942;13/10/2016;1800;23.6;18.6;61;920.7;27;3;8;
83942;14/10/2016;0000;18;16.8;88;925.2;23;1;8;
83942;14/10/2016;1200;19;17.6;86;929.5;14;1;7;
83942;14/10/2016;1800;22.6;19.4;74;927.6;8;3;6;
83942;15/10/2016;0000;17.6;16.2;86;928.7;9;3;2;
83942;15/10/2016;1200;22.2;18.2;68;928.4;36;1;6;
83942;15/10/2016;1800;25.4;19.6;59;925.5;32;1;10;
83942;16/10/2016;0000;19.8;18.4;87;925.2;0;0;10;
83942;16/10/2016;1200;23;19.8;74;922.2;36;5;6;
83942;16/10/2016;1800;19;18.8;98;922.8;18;3;10;
83942;17/10/2016;0000;19.8;18.2;86;923.6;36;1;10;
83942;17/10/2016;1200;17;16.6;96;926.8;9;3;10;
83942;17/10/2016;1800;15.4;15.2;98;928.4;14;3;10;
83942;18/10/2016;0000;18.2;16.2;81;924.6;32;3;10;
83942;18/10/2016;1200;16;15.8;98;926.2;9;1;10;
83942;18/10/2016;1800;17.8;17.4;96;926.2;9;1;10;
83942;19/10/2016;0000;18;17;90;924.2;18;1;10;
83942;19/10/2016;1200;18;17.6;96;924.3;5;1;10;
83942;19/10/2016;1800;17.2;16.6;94;922.2;9;1;10;
83942;20/10/2016;0000;19;17.6;86;921.9;36;3;10;
83942;20/10/2016;1200;19.4;18.8;94;924.4;27;3;8;
83942;20/10/2016;1800;21.8;18.8;75;923.6;18;5;6;
83942;21/10/2016;0000;15;14;90;926.6;18;5;10;
83942;21/10/2016;1200;12.2;11.4;75;930.7;18;1;9;
83942;21/10/2016;1800;16.8;12.6;61;929.5;23;3;7;
83942;22/10/2016;0000;12.4;11;85;931.1;14;1;4;
83942;22/10/2016;1200;13.4;10.6;70;931.9;14;1;3;
83942;22/10/2016;1800;21.2;16.4;61;929.6;18;3;6;
83942;23/10/2016;0000;15.2;13.6;84;929.4;9;3;2;
83942;23/10/2016;1200;18;15;72;930;36;3;6;
83942;23/10/2016;1800;23.8;20;70;928.4;32;3;8;
83942;24/10/2016;0000;21.4;19.2;82;927.8;32;1;6;
83942;24/10/2016;1200;23.2;19.4;70;927.9;36;1;6;
83942;24/10/2016;1800;25;21.8;75;925.8;18;1;10;
83942;25/10/2016;0000;20.6;20.6;100;927.1;18;1;10;
83942;25/10/2016;1200;18.6;17;86;928.3;5;3;10;
83942;25/10/2016;1800;21.8;19.4;80;925.8;5;1;8;
83942;26/10/2016;0000;17.8;16.4;86;926.3;5;3;10;
83942;26/10/2016;1200;19.8;17.6;81;922.8;36;3;8;
83942;26/10/2016;1800;23;20.4;79;919.2;36;3;10;
83942;27/10/2016;0000;18.6;18.2;96;918.4;32;3;10;
83942;27/10/2016;1200;14.6;13.6;90;918;27;3;9;
83942;27/10/2016;1800;13;9.4;62;919.2;27;5;8;
83942;28/10/2016;0000;10;6.8;62;924;27;5;10;
83942;28/10/2016;1200;7;6.2;89;928.3;23;5;10;
83942;28/10/2016;1800;12;8.6;62;930.6;18;3;10;
83942;29/10/2016;0000;8.8;7.6;85;933.4;0;0;0;
83942;29/10/2016;1200;12.6;9.8;70;936.6;9;3;1;
83942;29/10/2016;1800;21;14;44;933.9;14;1;1;
83942;30/10/2016;0000;14;12.6;85;934.4;14;1;0;
83942;30/10/2016;1200;15.2;11.6;64;933.6;36;1;0;
83942;30/10/2016;1800;26.2;17;37;928.6;32;1;0;
83942;31/10/2016;0000;19.8;14.8;57;927.8;5;1;0;
83942;31/10/2016;1200;18.6;14.4;63;928.3;36;3;1;
83942;31/10/2016;1800;28.4;19.2;40;923.5;32;3;5;
83942;01/11/2016;0000;24.4;18;53;923.5;32;1;3;
83942;01/11/2016;1200;20.2;17.8;78;922;36;3;8;
83942;01/11/2016;1800;20.4;19.2;89;921;14;1;10;
83942;02/11/2016;0000;24;21;76;918;36;3;10;
83942;02/11/2016;1200;15.4;14.4;90;924.2;36;5;10;
83942;02/11/2016;1800;18.4;15.4;72;924.3;32;5;9;
83942;03/11/2016;0000;11;8.8;74;929.6;14;1;4;
83942;03/11/2016;1200;11.8;9;69;933.1;23;1;5;
83942;03/11/2016;1800;19.2;12.8;45;931;27;3;3;
83942;04/11/2016;0000;12.6;10.2;73;933.4;18;1;0;
83942;04/11/2016;1200;17.4;12.2;53;935.6;0;0;1;
83942;04/11/2016;1800;23;15;41;934.6;18;1;0;
83942;05/11/2016;0000;17;13.2;65;935.8;0;0;0;
83942;05/11/2016;1200;18.8;15.6;71;935.6;5;1;0;
83942;05/11/2016;1800;27.6;17.6;35;932.3;5;1;0;
83942;06/11/2016;0000;20;15.8;64;932;9;1;0;
83942;06/11/2016;1200;18;14.2;64;931;36;3;0;
83942;06/11/2016;1800;27;18.8;43;927.9;32;1;0;
83942;07/11/2016;0000;22.2;17.8;63;927.6;0;0;0;
83942;07/11/2016;1200;22.4;18.4;67;929.4;36;1;0;
83942;07/11/2016;1800;27.8;18.6;40;926.4;18;1;6;
83942;08/11/2016;0000;22.4;17.6;62;926.8;9;1;0;
83942;08/11/2016;1200;22.2;18.8;72;927.1;32;1;6;
83942;08/11/2016;1800;27.4;21.2;56;924.4;14;3;8;
83942;09/11/2016;0000;21.4;18.6;77;925.4;14;1;10;
83942;09/11/2016;1200;20.4;17.8;77;923.5;36;3;10;
83942;09/11/2016;1800;18.2;17.6;94;920.4;32;1;10;
83942;10/11/2016;0000;18.4;17.8;94;920.6;27;3;10;
83942;10/11/2016;1200;20.2;18;80;925.1;27;1;6;
83942;10/11/2016;1800;24.2;19.6;65;924.6;23;1;7;
83942;11/11/2016;0000;22.4;19.4;74;923.5;0;0;3;
83942;11/11/2016;1200;20;16.4;69;924.6;36;1;10;
83942;11/11/2016;1800;14;13.4;94;926.3;18;3;10;
83942;12/11/2016;0000;11.2;9.2;76;928;18;3;6;
83942;12/11/2016;1200;14.8;10;53;930.7;9;1;3;
83942;12/11/2016;1800;21.6;14.4;43;927.5;14;1;4;
83942;13/11/2016;0000;14.4;11.4;69;928;9;3;7;
83942;13/11/2016;1200;16.4;13.4;70;928;5;3;3;
83942;13/11/2016;1800;26.2;17.8;42;924.7;23;1;4;
83942;14/11/2016;0000;19.2;16.6;76;925.8;18;1;0;
83942;14/11/2016;1200;21.4;16.8;62;925.4;0;0;1;
83942;14/11/2016;1800;27.4;17.4;34;922;23;1;4;
83942;15/11/2016;0000;20.8;18;76;922.7;9;1;10;
83942;15/11/2016;1200;19.8;16.4;70;921.4;36;3;5;
83942;15/11/2016;1800;28;20.2;48;918.2;18;3;8;
83942;16/11/2016;0000;21.4;18.8;77;919;14;3;10;
83942;16/11/2016;1200;19.4;17.2;81;921.1;23;1;10;
83942;16/11/2016;1800;23;18.2;63;920.6;23;3;8;
83942;17/11/2016;0000;18;17.4;94;922.6;18;1;9;
83942;17/11/2016;1200;17.2;16.4;92;924.4;14;1;10;
83942;17/11/2016;1800;14.8;14.4;96;924.6;18;5;10;
83942;18/11/2016;0000;11;10.4;94;927;18;1;4;
83942;18/11/2016;1200;7.2;6.4;88;930.3;23;1;10;
83942;18/11/2016;1800;13;10.6;73;931.2;23;1;8;
83942;19/11/2016;0000;11.2;10.2;87;931.1;18;1;10;
83942;19/11/2016;1200;13.6;11.2;74;930.6;9;3;5;
83942;19/11/2016;1800;19.8;14.2;51;927.2;18;3;8;
83942;20/11/2016;0000;13.2;11.8;85;927.4;9;3;8;
83942;20/11/2016;1200;17;13.6;67;927.1;36;3;4;
83942;20/11/2016;1800;25;17;43;924.2;27;3;6;
83942;21/11/2016;0000;18.6;15.6;73;924.6;0;0;7;
83942;21/11/2016;1200;21;16.6;63;926.3;32;1;4;
83942;21/11/2016;1800;23;17.2;55;925.2;18;3;7;
83942;22/11/2016;0000;15.4;13.6;82;927.6;18;5;6;
83942;22/11/2016;1200;14.8;12.6;77;929;0;0;10;
83942;22/11/2016;1800;18.2;14.8;68;925.6;18;1;5;
83942;23/11/2016;0000;13.4;12;85;926.3;14;1;3;
83942;23/11/2016;1200;15.2;10.6;55;927;14;1;2;
83942;23/11/2016;1800;21.6;13.8;40;925.1;14;3;0;
83942;24/11/2016;0000;16;12;61;926.2;14;3;0;
83942;24/11/2016;1200;20.4;14.2;49;929.4;14;1;0;
83942;24/11/2016;1800;25;17.8;48;927.6;18;1;1;
83942;25/11/2016;0000;17.4;14.8;75;927.8;14;1;1;
83942;25/11/2016;1200;19.2;15.6;69;928.3;36;5;6;
83942;25/11/2016;1800;28;20.6;51;926.3;27;3;6;
83942;26/11/2016;0000;21.4;18.2;73;926.7;18;1;6;
83942;26/11/2016;1200;21.4;19.2;82;928.6;36;3;7;
83942;26/11/2016;1800;30.4;22.6;51;926;27;1;7;
83942;27/11/2016;0000;26.2;21.2;63;925;0;0;2;
83942;27/11/2016;1200;24.8;21;70;926.3;32;1;8;
83942;27/11/2016;1800;22.4;21.6;93;924.4;27;3;10;
83942;28/11/2016;0000;20.8;19.6;89;923.5;36;1;10;
83942;28/11/2016;1200;18.6;18.4;98;926.3;23;1;10;
83942;28/11/2016;1800;18.8;18.6;98;926.8;23;1;10;
83942;29/11/2016;0000;16.8;16.6;98;928.3;14;1;10;
83942;29/11/2016;1200;16;14.4;84;930.2;18;3;7;
83942;29/11/2016;1800;21;16.4;62;930;18;5;6;
83942;30/11/2016;0000;15;13.2;81;932.2;18;3;0;
83942;30/11/2016;1200;16.4;13;67;934;9;1;3;
83942;30/11/2016;1800;21.8;17;61;932;18;3;5;
83942;01/12/2016;0000;15.2;12.8;75;932;9;3;0;
83942;01/12/2016;1200;17;13.2;65;932;36;3;5;
83942;01/12/2016;1800;27;19;46;929.1;9;1;5;
83942;02/12/2016;0000;20;17.6;79;929.1;9;1;3;
83942;02/12/2016;1200;21.6;17.4;65;930.7;5;3;4;
83942;02/12/2016;1800;26.4;20;66;928.2;18;1;9;
83942;03/12/2016;0000;22;19.2;77;926.2;14;1;5;
83942;03/12/2016;1200;20;17.8;80;923.1;36;3;10;
83942;03/12/2016;1800;18.4;18.2;98;919.9;14;1;10;
83942;04/12/2016;0000;16.2;16.2;100;920.3;18;1;10;
83942;04/12/2016;1200;15.4;14.8;95;922.8;14;1;10;
83942;04/12/2016;1800;19;15.6;69;922.2;14;3;10;
83942;05/12/2016;0000;15.2;13.2;79;923.2;9;3;2;
83942;05/12/2016;1200;17.4;14.4;71;923.4;9;3;2;
83942;05/12/2016;1800;23;17.4;56;922.4;14;3;4;
83942;06/12/2016;0000;18.6;16.4;80;923.4;0;0;0;
83942;06/12/2016;1200;22.8;17.6;59;924;0;0;1;
83942;06/12/2016;1800;27.4;17.9;38;923.5;27;3;8;
83942;07/12/2016;0000;23;18.4;64;923.5;0;0;5;
83942;07/12/2016;1200;22;19.2;77;924.8;0;0;2;
83942;07/12/2016;1800;24.6;21.4;75;923.5;18;3;7;
83942;08/12/2016;0000;20.4;18.8;86;923.1;14;3;2;
83942;08/12/2016;1200;20.4;17.4;74;924;5;1;8;
83942;08/12/2016;1800;23;19;68;923.5;18;3;8;
83942;09/12/2016;0000;20;16.2;68;924;14;1;5;
83942;09/12/2016;1200;14.8;14.4;95;925.6;14;1;10;
83942;09/12/2016;1800;19;17;82;923.5;18;3;10;
83942;10/12/2016;0000;17;15.4;85;922.8;14;1;8;
83942;10/12/2016;1200;20.2;17.8;78;922.4;5;1;9;
83942;10/12/2016;1800;26.2;21;62;919.5;23;1;7;
83942;11/12/2016;0000;22.6;20.8;85;919.2;0;0;8;
83942;11/12/2016;1200;22.8;18.6;66;921.1;23;3;6;
83942;11/12/2016;1800;27.2;18;39;920.8;23;1;6;
83942;12/12/2016;0000;19.2;16.6;76;922;14;3;0;
83942;12/12/2016;1200;23.6;18.6;61;921.8;36;1;2;
83942;12/12/2016;1800;28;21;53;919.1;23;1;5;
83942;13/12/2016;0000;23.8;20;70;919.9;0;0;0;
