--------------------
BDMEP - INMET
--------------------
Estação           : CAXIAS DO SUL - RS (OMM: 83942)
Latitude  (graus) : -29.16
Longitude (graus) : -51.2
Altitude  (metros): 759.60
Estação Operante
Inicio de operação: 12/04/1912
Periodo solicitado dos dados: 01/01/1940 a 01/04/2020
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, siga as instruções
--------------------
Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Evaporacao Piche;Temp Comp Media;Umidade Relativa Media;Velocidade do Vento Media;
83942;28/03/2015;1200;0;;15.4;;;;;;
83942;29/03/2015;0000;;24.2;;1.5;1;18.84;84;1;
83942;29/03/2015;1200;0;;15.8;;;;;;
83942;30/03/2015;0000;;22.4;;4.5;1.8;18.56;89;1;
83942;30/03/2015;1200;25.3;;16;;;;;;
83942;31/03/2015;0000;;22.8;;10.4;1.2;18.24;80;2;
83942;31/03/2015;1200;3.2;;15.4;;;;;;
83942;01/04/2015;0000;;24.8;;9.7;3.5;18.84;78.5;0.666667;
83942;01/04/2015;1200;0;;16.2;;;;;;
83942;02/04/2015;0000;;24.4;;10.7;2.6;18.12;73.5;1.333333;
83942;02/04/2015;1200;0;;13.4;;;;;;
83942;03/04/2015;0000;;29;;10.7;4.4;21.28;63;1.666667;
83942;03/04/2015;1200;0;;16;;;;;;
83942;04/04/2015;0000;;28;;8.1;4;20.92;65.25;1.333333;
83942;04/04/2015;1200;0;;15.8;;;;;;
83942;05/04/2015;0000;;21.2;;0;5.2;16.2;95;1;
83942;05/04/2015;1200;3.8;;14.2;;;;;;
83942;06/04/2015;0000;;17.8;;5.4;0.5;14.32;84.25;3;
83942;06/04/2015;1200;44;;12.8;;;;;;
83942;07/04/2015;0000;;21.2;;10.7;2.2;14.72;74.75;1;
83942;07/04/2015;1200;0.6;;9.8;;;;;;
83942;08/04/2015;0000;;23.6;;10;3.6;17.2;70.5;2.666667;
83942;08/04/2015;1200;0;;12.4;;;;;;
83942;09/04/2015;0000;;24.6;;9.7;4;18.56;72.25;1.333333;
83942;09/04/2015;1200;0;;14;;;;;;
83942;10/04/2015;0000;;25.6;;10.5;3.8;19.32;70.75;0.666667;
83942;10/04/2015;1200;0;;15.4;;;;;;
83942;11/04/2015;0000;;26.4;;10.4;4.3;20;68.25;1.333333;
83942;11/04/2015;1200;0;;16;;;;;;
83942;12/04/2015;0000;;23.2;;9.6;4.5;17.72;83.75;1;
83942;12/04/2015;1200;0;;14;;;;;;
83942;13/04/2015;0000;;27.4;;9.5;2.8;19.6;79;1.666667;
83942;13/04/2015;1200;0;;15.2;;;;;;
83942;14/04/2015;0000;;26.4;;5;3.3;20.32;80.5;1.333333;
83942;14/04/2015;1200;0;;17.2;;;;;;
83942;15/04/2015;0000;;22.4;;0.6;2.9;19;94.25;0.666667;
83942;15/04/2015;1200;12.7;;17.8;;;;;;
83942;16/04/2015;0000;;22.4;;4;1;18.08;88.25;1.666667;
83942;16/04/2015;1200;0.1;;16.6;;;;;;
83942;17/04/2015;0000;;25.4;;6.1;2.8;20.68;74.5;3;
83942;17/04/2015;1200;0;;16;;;;;;
83942;18/04/2015;0000;;22.6;;3.5;3.2;17.84;92.25;0.666667;
83942;18/04/2015;1200;17.8;;16.4;;;;;;
83942;19/04/2015;0000;;26.6;;8.7;0.9;19.88;80.75;0.666667;
83942;19/04/2015;1200;1.8;;13.4;;;;;;
83942;20/04/2015;0000;;22.2;;0;3.1;18.92;97.5;1;
83942;20/04/2015;1200;37.2;;18;;;;;;
83942;21/04/2015;0000;;20;;4.6;0.4;16.28;89.5;2.333333;
83942;21/04/2015;1200;30.1;;14.8;;;;;;
83942;22/04/2015;0000;;14.8;;0;1.5;13.56;97;1.666667;
83942;22/04/2015;1200;3;;12;;;;;;
83942;23/04/2015;0000;;18.6;;2.1;0.2;15.88;94;0.666667;
83942;23/04/2015;1200;5.6;;12.8;;;;;;
83942;24/04/2015;0000;;20;;6.3;0.9;14.96;88;1.333333;
83942;24/04/2015;1200;2.7;;9.6;;;;;;
83942;25/04/2015;0000;;20;;6.9;1.5;15.16;88.75;0.666667;
83942;25/04/2015;1200;0;;13;;;;;;
83942;26/04/2015;0000;;24;;9.6;1.7;17;77.75;1.666667;
83942;26/04/2015;1200;0;;13.2;;;;;;
83942;27/04/2015;0000;;23.6;;9;2.9;17;77.5;1.666667;
83942;27/04/2015;1200;0;;12.8;;;;;;
83942;28/04/2015;0000;;19.6;;9.4;2.6;15.32;87.5;2;
83942;28/04/2015;1200;0;;11.4;;;;;;
83942;29/04/2015;0000;;19.2;;8.9;2.1;13.92;75;2.333333;
83942;29/04/2015;1200;0;;12.4;;;;;;
83942;30/04/2015;0000;;18.1;;1;3.2;13.62;90.5;0.666667;
83942;30/04/2015;1200;0.4;;11.2;;;;;;
83942;01/05/2015;0000;;20.8;;4.6;1.3;15.16;81;0.666667;
83942;01/05/2015;1200;0;;11.6;;;;;;
83942;02/05/2015;0000;;21;;0;1.8;16.88;72.5;2.333333;
83942;02/05/2015;1200;0;;12;;;;;;
83942;03/05/2015;0000;;19;;0;4.5;15.88;90.75;1.333333;
83942;03/05/2015;1200;0;;14.6;;;;;;
83942;04/05/2015;0000;;16.8;;9.9;1;11.12;87;0.666667;
83942;04/05/2015;1200;14.7;;9.2;;;;;;
83942;05/05/2015;0000;;19.6;;10.2;1.2;11.84;77.5;0.333333;
83942;05/05/2015;1200;0;;6.6;;;;;;
83942;06/05/2015;0000;;22;;9.4;2.3;13.8;80;1.666667;
83942;06/05/2015;1200;0;;9;;;;;;
83942;07/05/2015;0000;;15;;9.5;2.9;10.32;76.75;2;
83942;07/05/2015;1200;0;;8.2;;;;;;
83942;08/05/2015;0000;;16.4;;3;3.8;13.08;71.5;3;
83942;08/05/2015;1200;0;;8.8;;;;;;
83942;09/05/2015;0000;;22.4;;7.7;3.1;16.4;75;2.333333;
83942;09/05/2015;1200;0;;11.4;;;;;;
83942;10/05/2015;0000;;18.1;;0.8;3.1;14.98;89.25;1.666667;
83942;10/05/2015;1200;3.1;;13.6;;;;;;
83942;11/05/2015;0000;;14.8;;0;1.1;12.2;96;2.333333;
83942;11/05/2015;1200;3.4;;11.2;;;;;;
83942;12/05/2015;0000;;17;;4;0.5;12.84;88;1;
83942;12/05/2015;1200;12.2;;11.2;;;;;;
83942;13/05/2015;0000;;20;;8.4;1.3;14.24;77.25;2.333333;
83942;13/05/2015;1200;0;;10.2;;;;;;
83942;14/05/2015;0000;;22.4;;7.4;3.1;16.32;70.75;1.666667;
83942;14/05/2015;1200;0;;12.4;;;;;;
83942;15/05/2015;0000;;21.8;;5.3;3.3;16.68;79.75;3;
83942;15/05/2015;1200;0;;13.8;;;;;;
83942;16/05/2015;0000;;22.2;;4.3;3.4;17.64;83.25;1.666667;
83942;16/05/2015;1200;0;;15;;;;;;
83942;17/05/2015;0000;;22.6;;2.6;2.8;17.8;78;2;
83942;17/05/2015;1200;0.3;;15.4;;;;;;
83942;18/05/2015;0000;;22;;8.6;2.5;17.48;82.25;1;
83942;18/05/2015;1200;0;;14.6;;;;;;
83942;19/05/2015;0000;;23.6;;8.4;2.7;18.12;75.25;1;
83942;19/05/2015;1200;0;;15;;;;;;
83942;20/05/2015;0000;;23.2;;9;3.3;18.64;71.75;1.666667;
83942;20/05/2015;1200;0;;15.4;;;;;;
83942;21/05/2015;0000;;24.6;;9.9;2.9;19.12;71.25;3;
83942;21/05/2015;1200;0;;15.8;;;;;;
83942;22/05/2015;0000;;25.6;;10;4.6;19.84;73.25;1;
83942;22/05/2015;1200;0;;15.8;;;;;;
83942;23/05/2015;0000;;25.9;;6.6;3.9;21.34;67.5;5;
83942;23/05/2015;1200;0;;16.6;;;;;;
83942;24/05/2015;0000;;23;;0;5.3;16.96;98.5;1;
83942;24/05/2015;1200;17;;15.2;;;;;;
83942;25/05/2015;0000;;17.2;;0;0;15.4;97.25;1;
83942;25/05/2015;1200;8.1;;14.2;;;;;;
83942;26/05/2015;0000;;18.1;;0.2;0.5;15.42;97.25;2;
83942;26/05/2015;1200;0;;13;;;;;;
83942;27/05/2015;0000;;17.6;;0;0.7;15.76;93;3;
83942;27/05/2015;1200;30.2;;14.4;;;;;;
83942;28/05/2015;0000;;16.2;;0;0.9;12.56;97.75;2.333333;
83942;28/05/2015;1200;31.3;;11.4;;;;;;
83942;29/05/2015;0000;;14;;2.2;0;11.2;93.75;0.666667;
83942;29/05/2015;1200;27.8;;10.2;;;;;;
83942;30/05/2015;0000;;14.4;;7.8;0.6;10.76;85.25;0.666667;
83942;30/05/2015;1200;0;;9;;;;;;
83942;31/05/2015;0000;;16.4;;3.7;1.5;11.4;86.75;0.666667;
83942;31/05/2015;1200;0;;8.2;;;;;;
83942;01/06/2015;0000;;18.4;;9.9;1.2;12.08;72.5;0.666667;
83942;01/06/2015;1200;0.2;;8.8;;;;;;
83942;02/06/2015;0000;;20;;9.3;2.4;12.16;70.5;2;
83942;02/06/2015;1200;0;;6.2;;;;;;
83942;03/06/2015;0000;;20.2;;9.8;4.1;14.84;69.25;2.333333;
83942;03/06/2015;1200;0;;9.8;;;;;;
83942;04/06/2015;0000;;22.6;;4;4.3;18;81.5;1.333333;
83942;04/06/2015;1200;0;;15.4;;;;;;
83942;05/06/2015;0000;;22.2;;2.7;3;18.96;70.25;2.333333;
83942;05/06/2015;1200;0;;16.2;;;;;;
83942;06/06/2015;0000;;23;;9;4.5;18.96;67.75;4.333333;
83942;06/06/2015;1200;8.5;;16.2;;;;;;
83942;07/06/2015;0000;;24.2;;9.4;6.3;19.8;63.5;2.333333;
83942;07/06/2015;1200;0;;16.2;;;;;;
83942;08/06/2015;0000;;25.4;;9.3;6.5;19.6;63;1.666667;
83942;08/06/2015;1200;0;;16.4;;;;;;
83942;09/06/2015;0000;;25.2;;9.4;5.5;20.08;66.5;1.666667;
83942;09/06/2015;1200;0;;16;;;;;;
83942;10/06/2015;0000;;23.4;;5;6.5;18.6;80.25;1.666667;
83942;10/06/2015;1200;0;;17;;;;;;
83942;11/06/2015;0000;;17.4;;0;3.2;11.4;95;0.666667;
83942;11/06/2015;1200;30.8;;8.2;;;;;;
83942;12/06/2015;0000;;13.6;;9.3;0.3;8.28;78;0.333333;
83942;12/06/2015;1200;37.7;;4;;;;;;
83942;13/06/2015;0000;;17.8;;0.9;1.7;13.16;87.25;1;
83942;13/06/2015;1200;0;;8.8;;;;;;
83942;14/06/2015;0000;;14.4;;0.1;1.3;11.84;92.25;0.666667;
83942;14/06/2015;1200;14.8;;10.6;;;;;;
83942;15/06/2015;0000;;10.6;;9.6;1.2;6.72;60.25;2.333333;
83942;15/06/2015;1200;1.1;;4.4;;;;;;
83942;16/06/2015;0000;;15;;9.8;4.3;8.56;63.75;1.333333;
83942;16/06/2015;1200;0;;3.8;;;;;;
83942;17/06/2015;0000;;17.6;;3.3;3.9;12.48;81.25;0.666667;
83942;17/06/2015;1200;0;;7.6;;;;;;
83942;18/06/2015;0000;;13.2;;0;1.6;7.24;94;1.666667;
83942;18/06/2015;1200;53.8;;5.2;;;;;;
83942;19/06/2015;0000;;10;;8.9;0.5;4.88;84.25;0.666667;
83942;19/06/2015;1200;4.1;;1;;;;;;
83942;20/06/2015;0000;;16.4;;9.7;1.9;10.92;77;3.666667;
83942;20/06/2015;1200;0;;5.2;;;;;;
83942;21/06/2015;0000;;19.6;;4.5;2.7;15.48;87.25;3;
83942;21/06/2015;1200;2.6;;11.8;;;;;;
83942;22/06/2015;0000;;19.6;;1;0.9;16.4;90.5;2.333333;
83942;22/06/2015;1200;2.4;;15;;;;;;
83942;23/06/2015;0000;;15.4;;0;1.4;7.88;93.25;1.666667;
83942;23/06/2015;1200;44.4;;5.4;;;;;;
83942;24/06/2015;0000;;12.4;;1.2;0.5;8.68;86.25;2.333333;
83942;24/06/2015;1200;0.6;;3.8;;;;;;
83942;25/06/2015;0000;;18.6;;7.1;1.6;13.16;78.25;2.333333;
83942;25/06/2015;1200;4.8;;10.2;;;;;;
83942;26/06/2015;0000;;19.6;;9.4;2.6;14.04;73.5;4.333333;
83942;26/06/2015;1200;0;;10.2;;;;;;
83942;27/06/2015;0000;;17.8;;5.4;4.1;13.72;74.5;2.333333;
83942;27/06/2015;1200;0;;12;;;;;;
83942;28/06/2015;0000;;19.4;;7.7;3;15;75;1.666667;
83942;28/06/2015;1200;0;;11.2;;;;;;
83942;29/06/2015;0000;;20.4;;2.7;3.3;16.2;70.5;2.666667;
83942;29/06/2015;1200;0;;12.8;;;;;;
83942;30/06/2015;0000;;16.8;;0;3.3;14.4;91;3.666667;
83942;30/06/2015;1200;10.1;;13.8;;;;;;
83942;01/07/2015;0000;;16;;6.4;1.4;12.12;91.75;1;
83942;01/07/2015;1200;1.4;;10.8;;;;;;
83942;02/07/2015;0000;;19.6;;8.1;0.9;13.96;73.25;1.666667;
83942;02/07/2015;1200;0;;9;;;;;;
83942;03/07/2015;0000;;18.1;;3;3.4;12.58;90.25;3;
83942;03/07/2015;1200;2.3;;10.2;;;;;;
83942;04/07/2015;0000;;10.2;;3.9;1.5;6;79.25;3.666667;
83942;04/07/2015;1200;13.2;;4.4;;;;;;
83942;05/07/2015;0000;;16.2;;9.7;1.5;9.36;70;2.333333;
83942;05/07/2015;1200;0;;3.6;;;;;;
83942;06/07/2015;0000;;17.6;;3.2;1.5;13.36;75;3;
83942;06/07/2015;1200;0;;9;;;;;;
83942;07/07/2015;0000;;17.2;;0;2.8;13.04;99.5;1;
83942;07/07/2015;1200;15;;11.6;;;;;;
83942;08/07/2015;0000;;12.4;;0;0;11.52;99.5;1.666667;
83942;08/07/2015;1200;10.2;;11;;;;;;
83942;09/07/2015;0000;;14.4;;0.1;0.3;12.72;95;2.333333;
83942;09/07/2015;1200;26.5;;11;;;;;;
83942;10/07/2015;0000;;17;;4.2;0.5;13.28;86;0.666667;
83942;10/07/2015;1200;1.7;;11.2;;;;;;
83942;11/07/2015;0000;;20.8;;8.4;1.9;15.32;83.5;0.666667;
83942;11/07/2015;1200;0;;12.2;;;;;;
83942;12/07/2015;0000;;18.8;;0;2.8;16.44;76;4.333333;
83942;12/07/2015;1200;0;;14.8;;;;;;
83942;13/07/2015;0000;;24.4;;3.8;3.7;18.64;81.75;3;
83942;13/07/2015;1200;7.2;;14;;;;;;
83942;14/07/2015;0000;;20.4;;0;3.6;12.44;96.25;1.666667;
83942;14/07/2015;1200;55.6;;9;;;;;;
83942;15/07/2015;0000;;9;;0;0.2;7.4;100;1;
83942;15/07/2015;1200;21.1;;6.8;;;;;;
83942;16/07/2015;0000;;12.2;;0;0;10.16;99;0.666667;
83942;16/07/2015;1200;18.8;;7;;;;;;
83942;17/07/2015;0000;;16.6;;0.8;0.1;13.4;94.75;1.666667;
83942;17/07/2015;1200;18.2;;11.6;;;;;;
83942;18/07/2015;0000;;19.2;;9.9;0.7;14;79.75;1.666667;
83942;18/07/2015;1200;4;;9;;;;;;
83942;19/07/2015;0000;;23.2;;6.6;2.6;18.92;69.25;3;
83942;19/07/2015;1200;0;;15;;;;;;
83942;20/07/2015;0000;;19.6;;0;5.2;13.56;99;1.666667;
83942;20/07/2015;1200;0.8;;11.4;;;;;;
83942;21/07/2015;0000;;11.4;;0.6;0.2;8.96;95;1;
83942;21/07/2015;1200;62.6;;8;;;;;;
83942;22/07/2015;0000;;16.2;;8;0.4;9.04;86.25;0.666667;
83942;22/07/2015;1200;2;;5;;;;;;
83942;23/07/2015;0000;;15.4;;0.3;1.8;12.36;77.5;2.333333;
83942;23/07/2015;1200;0;;8;;;;;;
83942;24/07/2015;0000;;14.8;;0.6;1.8;11.84;97.25;1;
83942;24/07/2015;1200;1.1;;10;;;;;;
83942;25/07/2015;0000;;15.6;;5.1;0.4;11.96;91.75;1.666667;
83942;25/07/2015;1200;8.1;;10.4;;;;;;
83942;26/07/2015;0000;;14.8;;0.6;1.4;12.28;97.5;0.666667;
83942;26/07/2015;1200;1.8;;10.2;;;;;;
83942;27/07/2015;0000;;20.4;;9.4;0.3;14.52;85.5;0.666667;
83942;27/07/2015;1200;0.5;;11.4;;;;;;
83942;28/07/2015;0000;;23.4;;9.8;2.3;16.8;65.25;1.666667;
83942;28/07/2015;1200;0;;10.6;;;;;;
83942;29/07/2015;0000;;24.8;;1.9;5.7;19.4;60.5;1;
83942;29/07/2015;1200;0;;16;;;;;;
83942;30/07/2015;0000;;25.6;;9.4;5.8;19.64;56;2.333333;
83942;30/07/2015;1200;0;;16.4;;;;;;
83942;31/07/2015;0000;;24.8;;8;7;19.6;55.75;2.333333;
83942;31/07/2015;1200;0;;14.4;;;;;;
83942;01/08/2015;0000;;25.6;;8.6;6.8;19.32;73.75;0.666667;
83942;01/08/2015;1200;0;;14.8;;;;;;
83942;02/08/2015;0000;;25.9;;9.3;5.1;20.74;53.75;3;
83942;02/08/2015;1200;0;;17;;;;;;
83942;03/08/2015;0000;;23.2;;5;10.1;18.92;75.5;1.666667;
83942;03/08/2015;1200;0;;17.4;;;;;;
83942;04/08/2015;0000;;23;;3.5;3.9;16.96;95;0.666667;
83942;04/08/2015;1200;7.8;;14.4;;;;;;
83942;05/08/2015;0000;;22.4;;3.6;0.5;17.36;78.75;1.666667;
83942;05/08/2015;1200;3;;13.4;;;;;;
83942;06/08/2015;0000;;26.6;;8.2;3.6;21.68;51.25;3.666667;
83942;06/08/2015;1200;0.1;;17.6;;;;;;
83942;07/08/2015;0000;;28.4;;9.2;6.8;23.2;47.25;3.666667;
83942;07/08/2015;1200;0;;19.4;;;;;;
83942;08/08/2015;0000;;30;;6.9;11.2;24.44;47.75;2.333333;
83942;08/08/2015;1200;0;;21;;;;;;
83942;09/08/2015;0000;;25.8;;9.9;9.2;20.08;59.75;4.333333;
83942;09/08/2015;1200;0;;17.2;;;;;;
83942;10/08/2015;0000;;27.4;;9.7;6.4;20.52;65;3.666667;
83942;10/08/2015;1200;0;;16;;;;;;
83942;11/08/2015;0000;;27.4;;4.8;6;21.16;65.5;1;
83942;11/08/2015;1200;0;;16.2;;;;;;
83942;12/08/2015;0000;;26.2;;9.5;5;20.32;67;2.333333;
83942;12/08/2015;1200;0;;16;;;;;;
83942;13/08/2015;0000;;26.6;;6.2;6;20.84;59;2.666667;
83942;13/08/2015;1200;0;;17.2;;;;;;
83942;14/08/2015;0000;;22.8;;1.5;7.2;20.12;62.75;0.666667;
83942;14/08/2015;1200;0;;18.8;;;;;;
83942;15/08/2015;0000;;23.8;;2.8;5;17.68;79;3;
83942;15/08/2015;1200;0;;15.6;;;;;;
83942;16/08/2015;0000;;17.2;;2.8;4.2;14.6;95;1;
83942;16/08/2015;1200;0;;12.8;;;;;;
83942;17/08/2015;0000;;25;;8.5;1.2;19.44;63.25;4.333333;
83942;17/08/2015;1200;0;;12.8;;;;;;
83942;18/08/2015;0000;;25;;2.1;7.6;18.52;75.75;1.666667;
83942;18/08/2015;1200;0;;16;;;;;;
83942;19/08/2015;0000;;16;;1.2;3.5;12.36;90.5;2.333333;
83942;19/08/2015;1200;9;;11.2;;;;;;
83942;20/08/2015;0000;;14.4;;0.4;0.8;11.76;89;1;
83942;20/08/2015;1200;3.4;;10.4;;;;;;
83942;21/08/2015;0000;;21.8;;10.3;1.7;15.76;63.5;3.666667;
83942;21/08/2015;1200;1.2;;10.2;;;;;;
83942;22/08/2015;0000;;24.2;;7.4;5.2;17.12;76.75;2.333333;
83942;22/08/2015;1200;0;;13;;;;;;
83942;23/08/2015;0000;;19.4;;4.2;5.3;13.52;79.25;1;
83942;23/08/2015;1200;7.4;;10.8;;;;;;
83942;24/08/2015;0000;;15.2;;7.4;2.4;10.12;79.25;1;
83942;24/08/2015;1200;10.4;;7.2;;;;;;
83942;25/08/2015;0000;;19.6;;3;2.5;14.64;75.75;1;
83942;25/08/2015;1200;0;;8.6;;;;;;
83942;26/08/2015;0000;;18;;0.2;2.7;15.68;90.25;1;
83942;26/08/2015;1200;0;;13.6;;;;;;
83942;27/08/2015;0000;;18.6;;10.2;1.6;14.12;56.5;2.333333;
83942;27/08/2015;1200;75.2;;12.6;;;;;;
83942;28/08/2015;0000;;19.6;;9.8;6;13.6;51.75;1.666667;
83942;28/08/2015;1200;0;;8.2;;;;;;
83942;29/08/2015;0000;;25.6;;9.5;7.2;19;47.75;2.333333;
83942;29/08/2015;1200;0;;12.8;;;;;;
83942;30/08/2015;0000;;29.2;;10.8;7.6;21.6;55.25;1.333333;
83942;30/08/2015;1200;0;;16.8;;;;;;
83942;31/08/2015;0000;;29.2;;10;8;23.4;46;3;
83942;31/08/2015;1200;0;;17.2;;;;;;
83942;01/09/2015;0000;;25;;0;9.2;13.24;90.75;3.666667;
83942;01/09/2015;1200;2.5;;9.6;;;;;;
83942;02/09/2015;0000;;18.2;;5.2;0.8;13;80.25;1.333333;
83942;02/09/2015;1200;0.7;;8.4;;;;;;
83942;03/09/2015;0000;;18.2;;5.9;2.5;14;89;1;
83942;03/09/2015;1200;0;;11.2;;;;;;
83942;04/09/2015;0000;;16.4;;3.6;1.4;12.36;88.75;3;
83942;04/09/2015;1200;0;;11;;;;;;
83942;05/09/2015;0000;;15.2;;2.6;1.6;11.4;89.75;1.333333;
83942;05/09/2015;1200;0;;8.4;;;;;;
83942;06/09/2015;0000;;12.2;;0.5;0.9;10.28;93.75;0.666667;
83942;06/09/2015;1200;0.7;;9.6;;;;;;
83942;07/09/2015;0000;;23;;10.4;0.3;14.92;62.75;0.666667;
83942;07/09/2015;1200;0.2;;7.2;;;;;;
83942;08/09/2015;0000;;18.8;;1.5;3.8;14.52;85.5;1.333333;
83942;08/09/2015;1200;1.4;;12.2;;;;;;
83942;09/09/2015;0000;;22.4;;10.2;1.7;15.6;69.25;0.666667;
83942;09/09/2015;1200;0;;10.8;;;;;;
83942;10/09/2015;0000;;23.6;;5.4;3.8;15.2;92.25;3.333333;
83942;10/09/2015;1200;0;;11.8;;;;;;
83942;11/09/2015;0000;;11.8;;5.9;2.2;7.76;60.25;3;
83942;11/09/2015;1200;42;;6;;;;;;
83942;12/09/2015;0000;;11.8;;10.9;2.9;6.12;58.5;3.333333;
83942;12/09/2015;1200;0.5;;2;;;;;;
83942;13/09/2015;0000;;16.8;;10.9;4.2;10.68;53.25;0.666667;
83942;13/09/2015;1200;0;;4.8;;;;;;
83942;14/09/2015;0000;;21;;10.8;5;14.8;41.25;1.333333;
83942;14/09/2015;1200;0;;9.8;;;;;;
83942;15/09/2015;0000;;25;;8.8;6.3;18.16;62.25;2.333333;
83942;15/09/2015;1200;0;;10.4;;;;;;
83942;16/09/2015;0000;;24.8;;0.2;7.1;17.88;89.5;2.333333;
83942;16/09/2015;1200;0;;13.6;;;;;;
83942;17/09/2015;0000;;23.2;;2;1.4;16.2;90.75;1;
83942;17/09/2015;1200;65.7;;12.4;;;;;;
83942;18/09/2015;0000;;16.4;;0;0.3;15;100;1;
83942;18/09/2015;1200;25.4;;14.2;;;;;;
83942;19/09/2015;0000;;18.6;;0;0;16.48;96;1;
83942;19/09/2015;1200;20.9;;14.2;;;;;;
83942;20/09/2015;0000;;18.6;;0;0.5;17.36;91;0.666667;
83942;20/09/2015;1200;63.9;;16.2;;;;;;
83942;21/09/2015;0000;;23.4;;1.7;1.3;19.84;73;2.333333;
83942;21/09/2015;1200;8.9;;15.8;;;;;;
83942;22/09/2015;0000;;21.2;;0.2;3.7;19.04;81;2.333333;
83942;22/09/2015;1200;0;;16;;;;;;
83942;23/09/2015;0000;;31;;6;3.8;25.28;52;1.666667;
83942;23/09/2015;1200;3.4;;20.2;;;;;;
83942;24/09/2015;0000;;27.8;;0.5;10.3;21.4;82.75;1.666667;
83942;24/09/2015;1200;0;;18.8;;;;;;
83942;25/09/2015;0000;;21.2;;6.5;1.6;16.84;89.25;1.666667;
83942;25/09/2015;1200;22.4;;14.8;;;;;;
83942;26/09/2015;0000;;16.6;;0;2;14.68;96;0.666667;
83942;26/09/2015;1200;0;;12;;;;;;
83942;27/09/2015;0000;;16;;0;0.2;14.2;98.25;1;
83942;27/09/2015;1200;10.6;;13.4;;;;;;
83942;28/09/2015;0000;;19.4;;9.2;0.2;13.52;72.5;0.666667;
83942;28/09/2015;1200;10.2;;9.2;;;;;;
83942;29/09/2015;0000;;25;;11.1;3.5;17.16;62.25;1;
83942;29/09/2015;1200;0;;11;;;;;;
83942;30/09/2015;0000;;19.8;;6.1;4.1;13.76;85.5;3;
83942;30/09/2015;1200;0;;11;;;;;;
83942;01/10/2015;0000;;25.4;;10;1.9;18.2;80.5;1.666667;
83942;01/10/2015;1200;0;;10.4;;;;;;
83942;02/10/2015;0000;;23;;2;3.6;19.08;88.75;2.333333;
83942;02/10/2015;1200;0;;17.2;;;;;;
83942;03/10/2015;0000;;17.4;;0;1.6;12.12;96;1;
83942;03/10/2015;1200;22.9;;10.4;;;;;;
83942;04/10/2015;0000;;16.8;;9.3;0.3;10.72;74;1;
83942;04/10/2015;1200;0.3;;7.6;;;;;;
83942;05/10/2015;0000;;21;;11.2;2.7;13.92;68.5;1.666667;
83942;05/10/2015;1200;0;;6.2;;;;;;
83942;06/10/2015;0000;;23.8;;5.2;4.2;19;73.5;4.333333;
83942;06/10/2015;1200;0;;14;;;;;;
83942;07/10/2015;0000;;21.6;;0;4.4;18.4;85.75;3;
83942;07/10/2015;1200;1.9;;17;;;;;;
83942;08/10/2015;0000;;17.2;;0;1.8;15.92;93.5;3;
83942;08/10/2015;1200;75.1;;14.8;;;;;;
83942;09/10/2015;0000;;16.2;;0;0.7;15.08;98.5;1.666667;
83942;09/10/2015;1200;72;;14.2;;;;;;
83942;10/10/2015;0000;;15.2;;0;0.1;13.92;96.5;1.666667;
83942;10/10/2015;1200;36;;13.2;;;;;;
83942;11/10/2015;0000;;18.4;;0.3;0;15.32;99.5;1;
83942;11/10/2015;1200;8.7;;13;;;;;;
83942;12/10/2015;0000;;15.4;;0.1;0.8;13.36;93.5;2;
83942;12/10/2015;1200;0.8;;12.4;;;;;;
83942;13/10/2015;0000;;20.6;;8.3;0.8;14.8;80.75;0.666667;
83942;13/10/2015;1200;3.2;;9.8;;;;;;
83942;14/10/2015;0000;;26.2;;7.9;2.3;20.56;73.25;3;
83942;14/10/2015;1200;0;;14.2;;;;;;
83942;15/10/2015;0000;;24.4;;0.3;5.2;19.84;88.75;2.333333;
83942;15/10/2015;1200;0.5;;18.4;;;;;;
83942;16/10/2015;0000;;18.4;;5.3;1;14.88;82;1.666667;
83942;16/10/2015;1200;43.8;;13.6;;;;;;
83942;17/10/2015;0000;;13.6;;0;1.7;9.44;91.25;1.666667;
83942;17/10/2015;1200;3.2;;8;;;;;;
83942;18/10/2015;0000;;18.4;;8.7;1.1;11.44;75;1.666667;
83942;18/10/2015;1200;0;;5.2;;;;;;
83942;19/10/2015;0000;;26.2;;5.1;3.2;18.52;77.75;0.666667;
83942;19/10/2015;1200;0;;10.8;;;;;;
83942;20/10/2015;0000;;27.2;;2.7;4.5;22.4;77.75;3.666667;
83942;20/10/2015;1200;0;;18;;;;;;
83942;21/10/2015;0000;;22;;0;2.8;15.2;99.5;1;
83942;21/10/2015;1200;38.4;;12.6;;;;;;
83942;22/10/2015;0000;;17.2;;0;0;14.96;99.5;0.666667;
83942;22/10/2015;1200;40.2;;12;;;;;;
83942;23/10/2015;0000;;20;;5.2;0.3;15.68;89.25;1.666667;
83942;23/10/2015;1200;1.1;;14.2;;;;;;
83942;24/10/2015;0000;;17.2;;8.1;1.3;12.16;87;2.333333;
83942;24/10/2015;1200;0;;9.8;;;;;;
83942;25/10/2015;0000;;17.6;;0;2.1;14.64;85;1.666667;
83942;25/10/2015;1200;0;;9.6;;;;;;
